	caseid	turnout12	turnout12b	vote12	percent16	meet	givefut	info	march	sign	give12mo	compromise	ftobama	ftblack	ftwhite	fthisp	ftgay	ftjeb	fttrump	ftcarson	fthrc	ftrubio	ftcruz	ftsanders	ftfiorina	ftpolice	ftfem	fttrans	ftmuslim	ftsci	reg	demcand	repcand	vote16jb	vote16bc	vote16tc	vote16mr	vote16dt	presjob	lazyb	lazyw	lazyh	lazym	violentb	violentw	violenth	violentm	econnow	econ12mo	pid1d	pid2d	pid1r	pid2r	pidstr	pidlean	lcself	lcd	lcr	lchc	lcbo	lcdt	lcmr	lctc	srv_spend	campfin	immig_legal	immig_numb	equalpay	parleave	crimespend	death	terror_worry	terror_12mo	terror_local	relig_bc	relig_bcstr	relig_srv	relig_srvstr	incgap20	isis_troops	syrians_a	syrians_b	pc_a	pc_b	minwage	healthspend	childcare	getahead	ladder	finwell	warm	warmbad	warmcause	warmdo	freetrade	stopwhite	stopblack	forcewhite	forceblack	stop_12mo	arrested_12mo	charged_12mo	jailed_12mo	convict_12mo	famstop_12mo	stop_ever	arrested_ever	charged_ever	jailed_ever	convict_ever	famstop_ever	pk_deficit	pk_sen	pk_spend	birthright_a	birthright_b	femoff_jobs	femoff_ed	femoff_spend	femoff_issues	lpres_pleased	lpres_immig	lpres_la	vaccine	autism	bo_muslim	bo_confid	amer_ident	race_ident	whitework	whitejob	wguilt1	wguilt2	wguilt3	buycott	boycott	skintone_mob	skintone	skin_discrim	africanam10_1	white10_1	hispanic10_1	asianam10_1	nativeam10_1	other10_1	other10_open	birthyr	gender	race	race_other	educ	marstat	speakspanish	employ	employ_t	faminc	faminc2	state	votereg	pid3	pid7	ideo5	newsint	pew_bornagain	pew_churatd	religpew	religpew_t	ever_vs_12mo_rand
30	31.0	1		1.0	100	1	5	5	2	2	2	1	100.0	54.0	51	51.0	51.0	20.0	18.0	15.0	92.0	18.0	8.0	89.0	8.0	27.0	51.0	49.0	50.0	91.0	1	1	11.0		1.0	1.0			1	5	1	5	5	5	1	5	5	1	1	2.0	__NA__		__NA__	1.0		4	5	7	5	5	7	7	7	997	7	1	1	1	1	4	7		5.0	5	2	1.0	2	1.0	1	7	1.0			1.0	1	1	1	3	7	7	1	2	1	1	3	1	5	1	5	2.0	2.0	2.0	2.0	2.0	2.0							2	6.0	1		1.0			4.0	4.0	1	5.0		1	6	2	1.0	2	2	5.0	5.0	5.0	5.0	1.0	2	2	1	99.0	5	0.0	10.0	0.0	0.0	0	0.0		1994	2	1	__NA__	1	5	4	7.0	__NA__	1.0	99	40.0	1	2	7.0	5	1	2	5	1.0	__NA__	1
31	32.0	1		2.0	100	4	3	3	1	2	1	1	63.0	88.0	62	77.0	70.0	3.0	1.0	7.0	21.0	3.0	5.0	98.0	2.0	31.0	93.0	70.0	72.0	91.0	1	3	11.0			4.0	4.0		3	4	4	4	5	4	2	4	4	4	3	1.0	__NA__		__NA__	2.0		1	5	7	7	5	7	7	7	7	1	1	2	1	1	3	7	5.0	4.0	5	2	1.0	2	1.0	1	7		2.0	1.0		1	1	2	2	7	7	1	2	1	1	7	5	5	2	5	2.0	2.0	2.0	2.0	2.0	1.0							1	6.0	2		1.0		4.0	4.0		4		5.0	1	3	2	1.0	3	4	2.0	5.0	2.0	3.0	3.0	1	1	99	1.0	5	0.0	8.0	0.0	0.0	2	0.0		1950	1	1	__NA__	6	3	4	5.0	__NA__	3.0	99	50.0	1	1	2.0	1	1	2	4	1.0	__NA__	1
32	33.0	2			0	4	5	5	2	2	2	2	3.0	51.0	99	20.0	50.0	32.0	51.0	50.0	1.0	61.0	60.0	1.0	51.0	100.0	3.0	50.0	6.0	20.0	2	5	11.0	2.0			2.0		7	3	3	3	3	3	4	3	2	4	5		__NA__	3.0	__NA__		1.0	6	1	5	1	1	5	5	5	1	4	1	4	4	4	6	1		2.0	2	1	1.0	1	1.0	2	2	6.0		4.0		2	4	4	4	2	2	2	3	2	6	4	2	2	2	2	2.0	2.0	2.0	2.0	2.0	2.0							1	6.0	4	1.0		1.0		1.0		3	3.0		4	4	1	1.0	1	1	1.0	1.0	5.0	5.0	5.0	2	2	99	2.0	5	0.0	10.0	0.0	0.0	0	0.0		1953	1	1	__NA__	2	5	4	4.0	__NA__	4.0	99	34.0	2	3	5.0	5	3	2	6	2.0	__NA__	1
33	34.0	1		1.0	100	3	3	4	2	2	2	2	1.0	50.0	53	52.0	32.0	11.0	31.0	69.0	0.0	56.0	87.0	4.0	91.0	84.0	3.0	4.0	6.0	50.0	1	5	5.0	2.0	2.0				7	8	8	8	8	8	8	8	1	3	3	2.0	__NA__		__NA__	1.0		7	1	5	2	1	5	6	7	2	3	2	4	7	7	3	3	1.0		2	1	2.0	1	1.0	2	3		7.0		4.0	4	4	4	4	5	5	2	3	2	5	4	3	3	3	3							2.0	2.0	2.0	2.0	2.0	1.0	2	6.0	4	3.0		4.0		4.0		2		5.0	5	5	2	4.0	2	5	4.0	4.0	5.0	5.0	5.0	2	1	2	99.0	5	0.0	0.0	0.0	0.0	0	10.0	American	1971	2	1	__NA__	6	3	4	1.0	__NA__	8.0	99	27.0	1	2	7.0	5	1	2	6	11.0	__NA__	2
34	35.0	1		2.0	100	5	3	5	2	2	2	1	69.0	60.0	63	71.0	68.0	29.0	2.0	31.0	77.0	22.0	6.0	62.0	34.0	70.0	69.0	50.0	58.0	81.0	1	1	6.0			1.0		1.0	2	5	5	5	5	5	5	5	5	2	3		__NA__	1.0	__NA__	2.0		4	3	7	4	3	4	5	7	5	2	2	3	2	4	4	6		4.0	5	2	1.0	2	2.0	2	3	3.0		2.0		1	3	3	3	2	4	1	2	1	2	2	3	3	3	4							1.0	2.0	2.0	2.0	2.0	1.0	1	6.0	1	7.0			4.0		4.0	4	4.0		1	6	2	2.0	4	4	3.0	5.0	4.0	4.0	4.0	2	2	2	99.0	5	0.0	10.0	0.0	0.0	0	0.0		1967	1	1	__NA__	6	5	4	1.0	__NA__	97.0	99	6.0	1	1	2.0	3	1	2	5	1.0	__NA__	2
35	36.0	1		2.0	100	1	1	1	2	1	1	1	82.0	70.0	85	66.0	57.0	8.0	1.0	1.0	93.0	6.0	0.0	96.0	0.0	78.0	82.0	53.0	59.0	94.0	1	3	11.0			1.0		1.0	2	5	5	5	5	5	5	5	5	2	2		__NA__	1.0	__NA__	1.0		2	2	6	3	2	6	6	7	6	1	1	2	1	1	6	7	3.0	4.0	5	2	1.0	2	2.0	1	6		1.0	2.0		1	2	1	3	5	4	1	2	1	1	4	2	4	2	4							1.0	2.0	2.0	2.0	2.0	1.0	1	6.0	1		1.0		4.0		3.0	3	5.0		1	6	2	1.0	1	2	5.0	5.0	4.0	5.0	5.0	2	2	99	1.0	5	0.0	10.0	0.0	0.0	0	0.0		1945	1	1	__NA__	6	3	4	5.0	__NA__	5.0	99		1	1	1.0	1	1	2	4	1.0	__NA__	2
36	37.0	1		2.0	99	5	5	5	2	2	2	1	76.0	81.0	69	67.0	81.0	1.0	2.0	2.0	100.0	1.0	1.0	1.0	50.0	62.0	51.0	86.0	80.0	82.0	1	1	11.0		1.0			1.0	2	5	5	5	5	5	5	5	5	2	3		__NA__	1.0	__NA__	1.0		1	2	7	1	2	7	7	7	7	1	4	5	2	2	1	4	2.0	2.0	3	2	1.0	2	1.0	1	4	4.0			2.0	1	3	3	3	4	5	1	2	1	2	7	3	3	3	5	2.0	2.0	2.0	2.0	2.0	2.0							1	6.0	4	1.0				4.0	4.0	3		5.0	1	6	2	1.0	3	5	2.0	3.0	5.0	5.0	4.0	1	2	99	1.0	4	0.0	10.0	0.0	0.0	0	0.0		1948	2	1	__NA__	2	4	4	7.0	__NA__	2.0	99	36.0	1	1	1.0	1	1	2	6	12.0	__NA__	1
37	38.0	2			0	5	5	5	2	2	2	1	80.0	80.0	81	74.0	80.0	20.0	20.0	11.0	52.0	21.0	5.0	71.0	31.0	31.0	70.0	80.0	11.0	91.0	2	3	7.0	4.0				4.0	2	5	5	5	5	5	5	5	3	2	2	3.0	__NA__		__NA__		3.0	4	2	7	3	2	7	7	7	4	1	2	4	1	4	4	3	3.0	3.0	4	2	1.0	2	2.0	1	5		6.0		4.0	2	3	3	3	7	6	1	3	3	2	1	2	4	2	4	2.0	2.0	2.0	2.0	2.0	2.0							1	6.0	1		4.0	4.0			4.0	3		5.0	3	4	2	2.0	2	3	5.0	5.0	5.0	5.0	5.0	2	2	99	4.0	3	0.0	5.0	0.0	0.0	0	5.0	Armenian	1976	1	1	__NA__	3	5	4	1.0	__NA__		99	6.0	2	3	4.0	3	2	2	6	11.0	__NA__	1
38	39.0	1		1.0	100	5	2	5	2	2	2	1	10.0	60.0	60	60.0	50.0	30.0	88.0	61.0	7.0	41.0	41.0	20.0	71.0	90.0	50.0	51.0	31.0	69.0	1	4	6.0		2.0		2.0		7	5	5	5	5	5	5	5	5	3	3		__NA__	3.0	__NA__		1.0	5	1	5	1	1	4	6	7	3	4	2	4	4	4	4	2		3.0	4	2	3.0	1	3.0	2	2		6.0		4.0	2	4	4	5	4	4	1	3	2	6	5	3	3	3	3	2.0	2.0	2.0	2.0	2.0	2.0							1	6.0	2	4.0		3.0	3.0			3		5.0	1	6	2	5.0	1	5	3.0	3.0	5.0	5.0	5.0	2	2	99	3.0	5	-8.0	-8.0	-8.0	-8.0	-8	-8.0		1955	1	1	__NA__	4	1	4	1.0	__NA__	13.0	99	6.0	1	3	5.0	3	1	2	6	1.0	__NA__	1
39	40.0	1		1.0	100	4	5	5	2	2	2	2	0.0	71.0	67	66.0	1.0	57.0	70.0	100.0		64.0	63.0	6.0	58.0	88.0	14.0	38.0	1.0	31.0	1	2	2.0		2.0		2.0		7	3	2	4	3	3	3	3	1	5	5		__NA__	2.0	__NA__	2.0		5	1	5	1	1	5	5	4	2	2	2	4	3	2	4	1	2.0		3	1	1.0	1	1.0	2	1		7.0		4.0	2	4	4	3	7	7	1	3	3	7	4	4	3	4	4	1.0	2.0	2.0	2.0	2.0	2.0							1	8.0	3		6.0	4.0			4.0	3		5.0	7	3	1	1.0	1	2	3.0	3.0	5.0	3.0	5.0	2	1	2	99.0	5	0.0	10.0	0.0	0.0	0	0.0		1957	2	1	__NA__	3	5	4	1.0	__NA__	4.0	99	55.0	1	2	5.0	3	2	1	1	1.0	__NA__	1
40	41.0	1		2.0	100	3	3	3	2	2	2	1	79.0	67.0	81	85.0	5.0	22.0	69.0	15.0	94.0	15.0	20.0	56.0	10.0	97.0	52.0	3.0	13.0	80.0	1	1				1.0		1.0	2	3	4	4	4	4	4	4	2	3	4	1.0	__NA__		__NA__	2.0		6	2	6	2	8	4	7	7	6	1	2	5	1	2	3	4	3.0		5	2	2.0	1	1.0	2	6		7.0	4.0		1	2	4	3	4	4	1	2	1	2	2	3	4	3	4							2.0	2.0	2.0	2.0	2.0	2.0	3	6.0	1		5.0		4.0		3.0	2		5.0	1	3	2	1.0	2	2	1.0	1.0	5.0	5.0	4.0	2	2	1	99.0	4	0.0	10.0	0.0	0.0	0	0.0		1953	1	1	__NA__	5	1	4	2.0	__NA__	7.0	99	55.0	1	1	2.0	4	1	1	2	1.0	__NA__	2
41	42.0	1		2.0	100	5	4	4	2	2	2	1	81.0	100.0	100	100.0	100.0	4.0	0.0	0.0	94.0	0.0	0.0	84.0	3.0	100.0	100.0	100.0	100.0	100.0	1	1	11.0	1.0	1.0				2	5	5	5	5	5	5	5	5	2	2	1.0	__NA__		__NA__	1.0		1	3	7	3	3	5	7	7	4	1	1	2	1	3	4	6	3.0	3.0	5	2	1.0	2	1.0	1	4		1.0		2.0	1	2	3	4	3	4	1	2	1	1	1	2	4	3	4	2.0	2.0	2.0	2.0	2.0	2.0							1	2.0	1		2.0	4.0	4.0			2		5.0	1	6	2	1.0	1	2	4.0	5.0	5.0	5.0	5.0	1	2	1	99.0	5	0.0	10.0	0.0	0.0	0	0.0		1973	2	1	__NA__	2	5	4	6.0	__NA__	4.0	99	42.0	1	1	1.0	1	2	2	6	11.0	__NA__	1
42	43.0	1		1.0	99	5	5	5	2	2	2	1	5.0	60.0	55	55.0	40.0	60.0	65.0	70.0	10.0	75.0	75.0	10.0	65.0	80.0	32.0	40.0	20.0	65.0	1	5	4.0	2.0			2.0		7	4	3	4	3	2	2	2	3	4	2		__NA__	3.0	__NA__		1.0	5	2	7	1	1	6	6	6	3	4	2	4	2	5	2	2		3.0	4	1	2.0	1	2.0	4	3		7.0		3.0	2	3	5	3	5	6	2	2	2	5	3	3	3	2	2							1.0	2.0	2.0	2.0	2.0	1.0	1	2.0	3	2.0			3.0		2.0	4	2.0		2	5	1	4.0	1	4	3.0	4.0	5.0	5.0	5.0	2	1	99	2.0	4	0.0	10.0	0.0	0.0	0	0.0		1944	1	1	__NA__	2	1	4	5.0	__NA__	4.0	99	53.0	1	3	5.0	4	2	2	5	1.0	__NA__	2
43	44.0	1		2.0	100	1	3	3	2	2	2	1	95.0	62.0	99	31.0	1.0	39.0	1.0	20.0	99.0	43.0	40.0	90.0	19.0	100.0	96.0	0.0	100.0	95.0	1	1	4.0			1.0	1.0		1	2	2	2	2	2	2	2	2	1	3		__NA__	1.0	__NA__	1.0		4	4	4	4	4	7	4	6	7	4	1	1	1	1	1	1	1.0	5.0	1	1	1.0	1	1.0	2	1	1.0		1.0		1	1	1	2	2	3	2	1	3	3	1	5	1	3	3	2.0	2.0	2.0	2.0	2.0	2.0							2	6.0	4	1.0			4.0	4.0		1	1.0		1	1	2	1.0	1	1	1.0	3.0	3.0	3.0	1.0	1	2	99	4.0	5	0.0	10.0	0.0	0.0	0	0.0		1956	1	1	__NA__	2	1	4	1.0	__NA__	4.0	99	25.0	1	1	1.0	3	1	2	2	6.0	__NA__	1
44	45.0	1		2.0	100	2	2	3	2	2	1	1	80.0	95.0	99	99.0	80.0	5.0	5.0	6.0	100.0	3.0	1.0	100.0	6.0	70.0	100.0	62.0	80.0	90.0	1	1	6.0	1.0		1.0			2	5	5	5	5	5	5	5	5	3	4	1.0	__NA__		__NA__	2.0		3	2	7	2	2	6	7	7	6	7	2	4	2	2	4	6		5.0	5	2	2.0	2	1.0	1	7	3.0		3.0		1	2	2	4	6	6	1	2	1	2	3	3	4	3	4							1.0	2.0	2.0	2.0	2.0	1.0	1	6.0	1	2.0			4.0		4.0	4		4.0	1	6	2	1.0	2	3	3.0	5.0	5.0	5.0	5.0	2	2	99	1.0	5	0.0	10.0	0.0	0.0	0	0.0		1949	1	1	__NA__	6	1	4	1.0	__NA__	10.0	99	6.0	1	1	2.0	2	1	2	4		__NA__	2
45	46.0	1		1.0	100	3	3	4	2	2	1	1	0.0	19.0	10	71.0	3.0	20.0	13.0	19.0	0.0	40.0	18.0	1.0	10.0	50.0	7.0	39.0	0.0	49.0	1	3	11.0				2.0	2.0	7	4	4	4	4	4	4	4	4	5	5	3.0	__NA__		__NA__		3.0	5	1	5	1	1	5	6	6	1	4	1	3	2	5	6	4		2.0	3	1	2.0	1	3.0	2	3		1.0		4.0	2	4	4	2	6	6	2	2	3	6	3	3	4	3	3							1.0	2.0	2.0	2.0	2.0	2.0	1	4.0	1	1.0		1.0			1.0	3		5.0	1	6	1	3.0	1	4	3.0	3.0	5.0	5.0	5.0	2	2	99	2.0	5	0.0	10.0	0.0	0.0	0	0.0		1962	1	1	__NA__	6	1	4	1.0	__NA__	16.0	99	34.0	1	3	6.0	3	1	2	5	5.0	__NA__	2
46	47.0	1		2.0	100	2	2	3	2	1	2	2	13.0		100	7.0	7.0	91.0	7.0	51.0	98.0	78.0	44.0	50.0	35.0	46.0	98.0	5.0		98.0	1	1	1.0			1.0	1.0		7	2	4	1	1	1	3	1	1	4	4	1.0	__NA__		__NA__	2.0		4	7	1	7	1	2	3	5	5	5	2	5	1	2	2	4	2.0		3	2	2.0	1	1.0	1	1		4.0	3.0		1	4	4	3	6	6	1	2	3	1	4	3	4	3	4	2.0	2.0	2.0	2.0	2.0	2.0							1	6.0	4		6.0	4.0			4.0	4	3.0		1	4	1	3.0	1	1	3.0	4.0	5.0	5.0	5.0	2	2	99	2.0	5	2.0	2.0	2.0	2.0	2	0.0		1952	2	1	__NA__	2	3	4	1.0	__NA__	2.0	99	12.0	1	1	2.0	4	1	1	5	1.0	__NA__	1
47	48.0	1		1.0	100	4	1	4	2	2	1	1	41.0	62.0	66	59.0	88.0	37.0	6.0	52.0	3.0	46.0	44.0	47.0	47.0	60.0	64.0	50.0	56.0	60.0	1	3	7.0			2.0	2.0		5	4	5	4	4	3	4	4	4	3	4		__NA__	1.0	__NA__	2.0		5	2	7	3	1	6	7	7	5	3	2	4	4	1	7	6		4.0	5	2	1.0	1	2.0	1	6	6.0			2.0	1	4	4	4	3	5	1	2	1	1	5	2	3	3	3	2.0	2.0	2.0	2.0	2.0	2.0							1	2.0	1		5.0			2.0	2.0	4		1.0	1	6	2	1.0	1	4						2	2	99	5.0	4	0.0	1.0	7.0	0.0	2	0.0		1972	1	3	__NA__	2	1	3	1.0	__NA__	11.0	99	6.0	1	1	2.0	3	1	2	5	1.0	__NA__	1
48	49.0	1		2.0	100	4	3	4	2	1	2	1	100.0	97.0	94	100.0	97.0	2.0	1.0	2.0	83.0	4.0	3.0	100.0	2.0	52.0	99.0	94.0	99.0	98.0	1	3	11.0		1.0	1.0			1	5	4	5	5	4	3	5	4	2	3		__NA__	1.0	__NA__	1.0		2	3	5	3	3	6	7	7	7	1	1	2	1	1	2	3	3.0	3.0	5	2	1.0	2	1.0	1	7	1.0		1.0		1	1	2	2	6	5	1	2	1	1	6	2	5	2	5							1.0	2.0	2.0	2.0	2.0	1.0	2	2.0	1		2.0			4.0	3.0	2		5.0	1	6	2	1.0	2	3	1.0	5.0	3.0	3.0	3.0	2	1	3	99.0	5	0.0	10.0	0.0	0.0	0	0.0		1960	2	1	__NA__	6	1	4	2.0	__NA__	8.0	99	55.0	1	1	1.0	2	1	2	6	11.0	__NA__	2
49	50.0	1		1.0	100	5	5	5	2	2	2	2	0.0	59.0	75	54.0	50.0	1.0	46.0	55.0	1.0	5.0	85.0	10.0	15.0	70.0	6.0	50.0	0.0	10.0	1	4	4.0		2.0		3.0		7	3	5	4	3	2	5	2	1	4	5	3.0	__NA__		__NA__		1.0	7	1	3	1	1	6	3	7	3	7	7	7	7	5	3	3	1.0		2	1	1.0	1	1.0	1	1	7.0			4.0	4	4	6	3	6	6	2	1	2	7	7	2	2	2	2							1.0	1.0	2.0	1.0	2.0	2.0	1	6.0	1		7.0	1.0		1.0		5		2.0	6	1	1	2.0	1	1	4.0	2.0	5.0	5.0	5.0	2	2	99	1.0	5	0.0	10.0	0.0	0.0	0	0.0		1978	1	1	__NA__	2	5	4	6.0	__NA__	97.0	99	25.0	1	3	5.0	5	1	2	6	1.0	__NA__	2
50	51.0	1		2.0	100	5	5	5	2	2	2	1	62.0	52.0	72	39.0	83.0	7.0	12.0	40.0	98.0	27.0	30.0	16.0	44.0	53.0	82.0	78.0	31.0	63.0	1	1	11.0		1.0	1.0			4	4	4	4	4	2	4	4	2	3	3	1.0	__NA__		__NA__	2.0		1	3	7	3	2	6	5	5	5	2	2	4	1	4	4	4	3.0		4	2	1.0	2	1.0	2	4		4.0		2.0	2	4	4	2	4	5	1	2	1	1	4	2	2	2	2							2.0	2.0	2.0	2.0	2.0	2.0	2	4.0	1	3.0			4.0		4.0	4		4.0	2	4	2	5.0	2	2	2.0	4.0	5.0	5.0	4.0	2	2	99	1.0	4	0.0	10.0	0.0	0.0	0	0.0		1976	2	1	__NA__	5	6	4	1.0	__NA__		99	42.0	1	1	2.0	1	2	2	6	10.0	__NA__	2
51	52.0	1		2.0	100	1	3	1	2	1	2	1	95.0	69.0	51	50.0	51.0	27.0	4.0	5.0	75.0	4.0	1.0	95.0	4.0	48.0	93.0	52.0	51.0	100.0	1	3	6.0				1.0	1.0	1	5	5	5	5	4	3	4	4	3	3		__NA__	1.0	__NA__	1.0		3	3	7	3	2	6	6	7	6	1	2	3	1	1	4	7	5.0	4.0	5	2	1.0	1	3.0	1	7		1.0		2.0	1	1	1	2	2	6	1	2	1	1	2	2	5	2	5							1.0	1.0	1.0	1.0	1.0	1.0	3	6.0	1		1.0	4.0		4.0		4	5.0		1	6	2	1.0	4	4	5.0	5.0	2.0	2.0	2.0	2	1	1	99.0	5	0.0	10.0	0.0	0.0	0	0.0		1977	1	1	__NA__	3	1	4	1.0	__NA__	12.0	99		1	1	1.0	3	1	2	6	10.0	__NA__	2
52	53.0	1		1.0	95	5	4	5	2	2	1	1	15.0	41.0	50	50.0	40.0	59.0	60.0	95.0	10.0	85.0	16.0	21.0	41.0	71.0	22.0	30.0	40.0	70.0	1	4	3.0			2.0		2.0	7	5	5	5	5	5	5	5	5	4	3	2.0	__NA__		__NA__	1.0		6	1	6	1	1	5	6	7	3	7	2	3	6	6	5	5	4.0		4	1	2.0	1	1.0	1	2		4.0	4.0		2	4	4	3	3	5	1	3	2	6	2	3	4	3	3							1.0	2.0	2.0	2.0	2.0	1.0	1	6.0	1	3.0			4.0	4.0		5		5.0	6	5	2	3.0	2	3	4.0	4.0	5.0	5.0	5.0	2	2	99	1.0	4	0.0	10.0	0.0	0.0	0	0.0		1940	1	1	__NA__	6	1	4	5.0	__NA__	12.0	99	6.0	1	2	7.0	4	1	2	2	1.0	__NA__	2
53	54.0	1		2.0	100	1	3	1	2	1	2	1	80.0	91.0	91	91.0	97.0	2.0	0.0	0.0	99.0	0.0	0.0	64.0	0.0	51.0	65.0	94.0	88.0	94.0	1	1	11.0	1.0				1.0	3	5	5	5	5	5	5	5	5	3	3	1.0	__NA__		__NA__	1.0		1	2	7	2	2	7	8	7	4	2	2	4	1	1	2	1	3.0	3.0	4	2	1.0	2	1.0	1	5	3.0			1.0	1	3	7	2	7	6	1	2	1	1	4	2	5	2	5							2.0	2.0	2.0	2.0	2.0	1.0	1	4.0	4		7.0			4.0	1.0	1		5.0	1	6	2	1.0	2	1						1	1	99	5.0	3	4.0	4.0	0.0	0.0	2	0.0		1983	2	6	__NA__	5	5	4	1.0	__NA__	8.0	99	34.0	1	1	1.0	1	1	1	5	1.0	__NA__	2
54	55.0	1		1.0	100	5	5	4	2	2	2	2	2.0	50.0	59	50.0	6.0	50.0	92.0	60.0	3.0	50.0	50.0	42.0	60.0	65.0	47.0	3.0	29.0	50.0	1	5				2.0		2.0	7	1	4	4	4	1	3	3	1	4	3		__NA__	2.0	__NA__	2.0		6	3	5	1	1	5	6	6	3	4	6	5	1	1	4	4	2.0		3	1	1.0	1	1.0	2	3		7.0		4.0	2	4	4	4	5	5	2	2	3	4	3	2	3	3	3	2.0	2.0	2.0	2.0	2.0	2.0							1	4.0	3		5.0		4.0		4.0	4	1.0		6	2	1	3.0	1	3	1.0	3.0	4.0	5.0	4.0	1	1	99	2.0	4	0.0	10.0	0.0	0.0	0	0.0		1978	2	1	__NA__	2	5	4	4.0	__NA__	2.0	99	26.0	1	2	7.0	4	2	1	2	1.0	__NA__	1
55	56.0	1		3.0	100	4	3	4	2	2	2	1	72.0	84.0	84	76.0	81.0	17.0	1.0	2.0	31.0	16.0	1.0	86.0	8.0	57.0	46.0	75.0	75.0	95.0	1	3	11.0	3.0		3.0			3	4	4	4	5	3	3	4	4	2	3		__NA__	4.0	Libertarian		1.0	4	2	7	2	2	7	6	7	2	6	2	4	1	1	3	7	4.0		5	2	2.0	1	3.0	1	5		2.0	3.0		1	4	3	2	4	5	1	2	1	1	3	2	4	2	3	2.0	2.0	2.0	2.0	2.0	2.0							1	6.0	1		2.0	2.0	3.0			3		5.0	1	6	2	1.0	1	2						2	1	2	99.0	5	0.0	5.0	0.0	0.0	1	4.0	Portuguese/Spanish	1978	1	6	__NA__	6	5	4	1.0	__NA__	7.0	99	6.0	1	4	8.0	6	2	2	5	10.0	__NA__	1
56	57.0	1		1.0	100	1	2	1	1	1	1	2	0.0	41.0	84	40.0	61.0	16.0	100.0	13.0	1.0	66.0	91.0	4.0	21.0	36.0	54.0	71.0	1.0	31.0	1	2				2.0	3.0		7	3	5	4	2	2	5	3	1	4	4	4.0	Constatutionalist		__NA__		1.0	5	1	5	1	1	5	4	6	2	5	3	6	2	4	3	1	1.0	1.0	1	1	2.0	1	1.0	2	2		7.0	4.0		2	4	4	3	3	5	2	3	1	7	3	4	3	3	3							1.0	2.0	2.0	2.0	2.0	2.0	1	2.0	4		6.0	4.0	4.0			5		1.0	5	2	1	1.0	1	1	1.0	1.0	5.0	5.0	5.0	1	1	3	99.0	1	5.0	5.0	0.0	0.0	0	0.0		1974	1	1	__NA__	4	5	4	2.0	__NA__	97.0	99	17.0	1	4	7.0	5	1	2	3	2.0	__NA__	2
57	58.0	1		2.0	100	4	4	5	2	2	2	1	97.0	86.0	87	88.0	94.0	5.0	3.0	15.0	99.0	6.0	7.0	91.0		94.0	41.0	88.0	69.0	98.0	1	1	10.0			1.0		1.0	2	3	3	3	3	3	3	3	3	2	1		__NA__	3.0	__NA__		2.0	3	3	7	3	8	7	7	7	7	1	2	2	1	1	2	6	5.0	5.0	5	2	1.0	2	1.0	1	6	2.0			2.0	1	1	1	3	7	7	1	2	1	1	4	3	5	2	4	2.0	2.0	2.0	2.0	2.0	2.0							1	6.0	1		1.0	4.0		4.0		3		5.0	1	6	2	1.0	2	4	3.0	5.0	4.0	3.0	2.0	1	1	99	3.0	5	0.0	10.0	0.0	0.0	0	0.0		1973	2	1	__NA__	3	1	4	1.0	__NA__	6.0	99	51.0	1	3	3.0	3	1	2	6		__NA__	1
58	59.0	1		1.0	100	5	3	3	2	2	2	1	10.0	49.0	100	71.0	52.0	31.0	3.0	53.0	2.0	48.0	39.0	28.0	52.0	96.0	18.0	52.0	22.0	92.0	1	3	7.0		4.0	4.0			6	3	4	5	4	3	4	4	3	3	4	3.0	__NA__		__NA__		1.0	5	1	6	1	3	6	5	5	3	4	2	4	4	7	4	1	5.0		5	2	1.0	1	3.0	1	7		6.0	4.0		1	5	2	4	2	3	2	2	3	4	5	3	3	2	3							1.0	1.0	1.0	1.0	1.0	1.0	1	6.0	3	7.0		3.0			4.0	3	4.0		3	2	2	4.0	1	5	5.0	4.0	5.0	5.0	5.0	2	2	2	99.0	4	1.0	6.0	0.0	0.0	3	0.0		1970	1	1	__NA__	1	1	4	1.0	__NA__		99	47.0	1	3	4.0	3	2	2	6	10.0	__NA__	2
59	60.0	1		3.0	95	3	5	5	2	2	2	1	57.0	50.0	54	58.0	42.0	13.0	0.0	2.0	1.0	18.0	1.0	54.0	11.0	85.0	4.0	6.0	50.0	90.0	1	2	6.0	3.0			2.0		5	5	5	5	5	5	5	5	5	3	3		__NA__	2.0	__NA__	2.0		5	2	7	1	3	3	7	7	4	1	4	4	3	1	7	7	5.0	4.0	5	2	2.0	2	1.0	1	7	3.0			1.0	1	1	7	1	7	7	1	2	1	1	7	3	4	2	4							2.0	2.0	2.0	2.0	2.0	1.0	1	6.0	1		4.0	4.0		4.0		3		4.0	1	5	2	1.0	3	5	3.0	4.0	4.0	5.0	4.0	2	2	1	99.0	4	0.0		0.0	0.0	1	0.0		1977	1	1	__NA__	5	5	4	4.0	__NA__	1.0	99	39.0	1	2	6.0	3	2	2	5	11.0	__NA__	2
